Serial_Number,Location,Region,Site,Core,Dive,Cylinder,Notes,Replicate,Amendment,Horizon,start_depth,final_depth,auv_depth,Heading,Latitude_deg,Longitude_deg,Latitude_rel_deg,Longitude_rel_deg,Latitude_rel_cm,Longitude_rel_cm,Ph,Sodium,Ammonium,Potassium,Magnesium,Calcium,Fluoride,Lactate_Area,Acetate,Chloride,Bromide,Nitrate,Carbonate,Sulfate,Thiosulfate,Fumarate_Area
13951,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,27_30,29,30,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,415.6524,0.2753,11.9038,53.9611,8.4692,0.0089,,,478.1196,0.8256,0.0349,0.6393,10.3741,0.2775,0.0304
13952,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,30_33,30,31,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,416.0521,0.2794,11.9168,54.257,8.3138,0.0066,,,476.3388,0.8197,0.0388,0.6458,9.5964,0.3351,0.0314
13952,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,30_33,31,32,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,416.0521,0.2794,11.9168,54.257,8.3138,0.0066,,,476.3388,0.8197,0.0388,0.6458,9.5964,0.3351,0.0314
13952,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,30_33,32,33,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,416.0521,0.2794,11.9168,54.257,8.3138,0.0066,,,476.3388,0.8197,0.0388,0.6458,9.5964,0.3351,0.0314
13953,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,33_36,33,34,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,414.4153,0.2689,11.8837,53.8656,8.184,0.0065,,,474.4325,0.8198,,0.6419,8.9448,0.4922,0.0468
13953,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,33_36,34,35,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,414.4153,0.2689,11.8837,53.8656,8.184,0.0065,,,474.4325,0.8198,,0.6419,8.9448,0.4922,0.0468
13953,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,33_36,35,36,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,414.4153,0.2689,11.8837,53.8656,8.184,0.0065,,,474.4325,0.8198,,0.6419,8.9448,0.4922,0.0468
13954,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,36_39,36,37,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.3,415.9079,0.2869,12.2821,52.6897,6.6964,0.0077,,,479.0226,0.8252,,0.626,6.7797,0.6885,0.0386
13954,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,36_39,37,38,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.3,415.9079,0.2869,12.2821,52.6897,6.6964,0.0077,,,479.0226,0.8252,,0.626,6.7797,0.6885,0.0386
13954,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,36_39,38,39,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.3,415.9079,0.2869,12.2821,52.6897,6.6964,0.0077,,,479.0226,0.8252,,0.626,6.7797,0.6885,0.0386
13955,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,39_42,39,40,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8,412.1977,0.3122,11.8419,53.0788,7.3713,0.0074,,,469.5047,0.8108,,0.6739,5.6518,0.4632,0.0319
13955,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,39_42,40,41,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8,412.1977,0.3122,11.8419,53.0788,7.3713,0.0074,,,469.5047,0.8108,,0.6739,5.6518,0.4632,0.0319
13955,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,39_42,41,42,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8,412.1977,0.3122,11.8419,53.0788,7.3713,0.0074,,,469.5047,0.8108,,0.6739,5.6518,0.4632,0.0319
13956,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,42_45,42,43,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8,415.3785,0.3108,12.0077,53.1263,7.2274,0.0077,,,474.0919,0.82,0.0273,0.6727,5.0605,0.7092,0.0461
13956,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,42_45,43,44,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8,415.3785,0.3108,12.0077,53.1263,7.2274,0.0077,,,474.0919,0.82,0.0273,0.6727,5.0605,0.7092,0.0461
13956,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,42_45,44,45,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8,415.3785,0.3108,12.0077,53.1263,7.2274,0.0077,,,474.0919,0.82,0.0273,0.6727,5.0605,0.7092,0.0461
13957,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,45_48,45,46,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,417.6184,0.3131,12.3558,52.6679,6.4859,0.0077,,,481.164,0.8302,0.0305,0.6949,3.0091,0.7949,0.0698
13957,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,45_48,46,47,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,417.6184,0.3131,12.3558,52.6679,6.4859,0.0077,,,481.164,0.8302,0.0305,0.6949,3.0091,0.7949,0.0698
13957,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,45_48,47,48,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,417.6184,0.3131,12.3558,52.6679,6.4859,0.0077,,,481.164,0.8302,0.0305,0.6949,3.0091,0.7949,0.0698
13958,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,48_51,48,49,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8,415.8337,0.3171,12.0678,53.0941,6.6196,0.0064,,,476.9746,0.8227,0.0287,0.7525,0.9487,0.6469,0.0472
13958,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,48_51,49,50,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8,415.8337,0.3171,12.0678,53.0941,6.6196,0.0064,,,476.9746,0.8227,0.0287,0.7525,0.9487,0.6469,0.0472
13958,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,48_51,50,51,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8,415.8337,0.3171,12.0678,53.0941,6.6196,0.0064,,,476.9746,0.8227,0.0287,0.7525,0.9487,0.6469,0.0472
13959,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,51_54,51,52,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,415.0952,0.3441,12.1271,52.4147,5.8328,0.0062,,,478.9121,0.8261,0.0364,0.6769,1.5997,0.8498,0.0339
13959,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,51_54,52,53,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,415.0952,0.3441,12.1271,52.4147,5.8328,0.0062,,,478.9121,0.8261,0.0364,0.6769,1.5997,0.8498,0.0339
13959,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,51_54,53,54,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,415.0952,0.3441,12.1271,52.4147,5.8328,0.0062,,,478.9121,0.8261,0.0364,0.6769,1.5997,0.8498,0.0339
13960,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,54_57,54,55,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,412.1558,0.3657,12.144,51.5384,5.201,0.0072,,,473.529,0.823,0.0301,0.6362,1.3814,1.1704,0.0109
13960,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,54_57,55,56,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,412.1558,0.3657,12.144,51.5384,5.201,0.0072,,,473.529,0.823,0.0301,0.6362,1.3814,1.1704,0.0109
13960,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,54_57,56,57,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,412.1558,0.3657,12.144,51.5384,5.201,0.0072,,,473.529,0.823,0.0301,0.6362,1.3814,1.1704,0.0109
13961,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,57_60,57,58,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,413.2309,0.3586,12.0424,52.2772,6.0538,0.0075,,,478.5996,0.8311,0.0401,0.6991,1.7603,0.656,0.0437
13961,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,57_60,58,59,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,413.2309,0.3586,12.0424,52.2772,6.0538,0.0075,,,478.5996,0.8311,0.0401,0.6991,1.7603,0.656,0.0437
13961,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,57_60,59,60,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,413.2309,0.3586,12.0424,52.2772,6.0538,0.0075,,,478.5996,0.8311,0.0401,0.6991,1.7603,0.656,0.0437
13962,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,60_63,60,61,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,413.5907,0.3891,12.2496,51.7985,5.4339,0.0089,,,478.1011,0.8328,,0.6723,0.7846,0.8457,0.0574
13962,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,60_63,61,62,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,413.5907,0.3891,12.2496,51.7985,5.4339,0.0089,,,478.1011,0.8328,,0.6723,0.7846,0.8457,0.0574
13962,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,60_63,62,63,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.1,413.5907,0.3891,12.2496,51.7985,5.4339,0.0089,,,478.1011,0.8328,,0.6723,0.7846,0.8457,0.0574
13963,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,63_66,63,64,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,405.2861,0.3883,12.2242,50.557,5.2888,0.0077,,,466.6413,0.8193,,0.6723,0.7224,0.9318,0.0751
13963,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,63_66,64,65,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,405.2861,0.3883,12.2242,50.557,5.2888,0.0077,,,466.6413,0.8193,,0.6723,0.7224,0.9318,0.0751
13963,SMB,Santa Monica Mound 863,Santa Monica mounds 863m white dirty mat,LC74,DR1249,LC74_DR1249,full geochem,,background,63_66,65,66,859.8,342,33.78905333,-118.66834,0.88487033,0,9822060.663,0,8.2,405.2861,0.3883,12.2242,50.557,5.2888,0.0077,,,466.6413,0.8193,,0.6723,0.7224,0.9318,0.0751
14046,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,0_3,0,1,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.9,412.8593,0.1966,10.938,55.8101,11.1867,0.0067,,,472.3979,0.8141,0.0395,0.3512,24.4635,0.0424,0.0063
14046,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,0_3,1,2,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.9,412.8593,0.1966,10.938,55.8101,11.1867,0.0067,,,472.3979,0.8141,0.0395,0.3512,24.4635,0.0424,0.0063
14046,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,0_3,2,3,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.9,412.8593,0.1966,10.938,55.8101,11.1867,0.0067,,,472.3979,0.8141,0.0395,0.3512,24.4635,0.0424,0.0063
14047,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,3_6,3,4,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.8,412.4492,0.1756,11.0624,55.5304,10.9292,0.007,,,472.0781,0.8139,0.032,0.4055,23.0388,0.0572,
14047,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,3_6,4,5,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.8,412.4492,0.1756,11.0624,55.5304,10.9292,0.007,,,472.0781,0.8139,0.032,0.4055,23.0388,0.0572,
14047,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,3_6,5,6,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.8,412.4492,0.1756,11.0624,55.5304,10.9292,0.007,,,472.0781,0.8139,0.032,0.4055,23.0388,0.0572,
14048,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,6_9,6,7,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.9,412.2942,0.2008,10.9695,55.7547,10.3384,0.0041,,,474.712,0.8201,,0.5106,18.3198,0.1413,0.0052
14048,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,6_9,7,8,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.9,412.2942,0.2008,10.9695,55.7547,10.3384,0.0041,,,474.712,0.8201,,0.5106,18.3198,0.1413,0.0052
14048,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,6_9,8,9,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.9,412.2942,0.2008,10.9695,55.7547,10.3384,0.0041,,,474.712,0.8201,,0.5106,18.3198,0.1413,0.0052
14049,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,9_12,9,10,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.8,412.7757,0.2246,11.0395,55.4113,9.6537,0.0053,,,477.7585,0.8234,,0.6216,13.3544,0.1455,0.0193
14049,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,9_12,10,11,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.8,412.7757,0.2246,11.0395,55.4113,9.6537,0.0053,,,477.7585,0.8234,,0.6216,13.3544,0.1455,0.0193
14049,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,9_12,11,12,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.8,412.7757,0.2246,11.0395,55.4113,9.6537,0.0053,,,477.7585,0.8234,,0.6216,13.3544,0.1455,0.0193
14050,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,12_15,12,13,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.9,407.6517,0.2582,10.996,54.2829,8.6007,0.0052,,,467.8793,0.8102,,0.6692,8.8222,0.3388,0.0162
14050,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,12_15,13,14,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.9,407.6517,0.2582,10.996,54.2829,8.6007,0.0052,,,467.8793,0.8102,,0.6692,8.8222,0.3388,0.0162
14050,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,12_15,14,15,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.9,407.6517,0.2582,10.996,54.2829,8.6007,0.0052,,,467.8793,0.8102,,0.6692,8.8222,0.3388,0.0162
14051,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,15_18,15,16,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.8,409.1537,0.2719,11.1419,54.204,8.1711,0.0051,,,474.835,0.8192,0.0282,0.7297,5.1573,0.4265,0.0356
14051,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,15_18,16,17,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.8,409.1537,0.2719,11.1419,54.204,8.1711,0.0051,,,474.835,0.8192,0.0282,0.7297,5.1573,0.4265,0.0356
14051,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,15_18,17,18,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.8,409.1537,0.2719,11.1419,54.204,8.1711,0.0051,,,474.835,0.8192,0.0282,0.7297,5.1573,0.4265,0.0356
14052,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,18_21,18,19,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.9,405.8116,0.3227,11.1421,52.4394,6.5573,0.0042,,,471.2889,0.8171,,0.7191,0.9757,0.6496,0.0571
14052,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,18_21,19,20,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.9,405.8116,0.3227,11.1421,52.4394,6.5573,0.0042,,,471.2889,0.8171,,0.7191,0.9757,0.6496,0.0571
14052,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,18_21,20,21,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.9,405.8116,0.3227,11.1421,52.4394,6.5573,0.0042,,,471.2889,0.8171,,0.7191,0.9757,0.6496,0.0571
14053,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,21_24,21,22,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.9,409.7788,0.3698,11.5769,51.9379,6.1834,0.0066,,,472.7511,0.8179,0.0277,0.6969,1.4116,0.8717,0.0735
14053,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,21_24,22,23,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.9,409.7788,0.3698,11.5769,51.9379,6.1834,0.0066,,,472.7511,0.8179,0.0277,0.6969,1.4116,0.8717,0.0735
14053,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,21_24,23,24,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.9,409.7788,0.3698,11.5769,51.9379,6.1834,0.0066,,,472.7511,0.8179,0.0277,0.6969,1.4116,0.8717,0.0735
14054,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,24_27,24,25,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.7,413.1834,0.3635,11.6164,52.6962,6.3191,0.0051,,,477.1727,0.8226,,0.7458,0.0698,0.377,0.0422
14054,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,24_27,25,26,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.7,413.1834,0.3635,11.6164,52.6962,6.3191,0.0051,,,477.1727,0.8226,,0.7458,0.0698,0.377,0.0422
14054,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,24_27,26,27,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.7,413.1834,0.3635,11.6164,52.6962,6.3191,0.0051,,,477.1727,0.8226,,0.7458,0.0698,0.377,0.0422
14055,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,27_30,27,28,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,8,407.9215,0.3957,11.4617,51.7174,5.5504,0.0052,,,468.2735,0.8079,0.0262,0.705,0.5602,0.6858,0.0792
14055,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,27_30,28,29,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,8,407.9215,0.3957,11.4617,51.7174,5.5504,0.0052,,,468.2735,0.8079,0.0262,0.705,0.5602,0.6858,0.0792
14055,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,27_30,29,30,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,8,407.9215,0.3957,11.4617,51.7174,5.5504,0.0052,,,468.2735,0.8079,0.0262,0.705,0.5602,0.6858,0.0792
14056,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,30_33,30,31,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.9,405.1387,0.4328,11.4022,50.9757,4.7693,0.0045,,,466.1946,0.8069,,0.6794,0.3059,0.7773,0.0395
14056,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,30_33,31,32,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.9,405.1387,0.4328,11.4022,50.9757,4.7693,0.0045,,,466.1946,0.8069,,0.6794,0.3059,0.7773,0.0395
14056,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,30_33,32,33,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,7.9,405.1387,0.4328,11.4022,50.9757,4.7693,0.0045,,,466.1946,0.8069,,0.6794,0.3059,0.7773,0.0395
14057,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,33_36,33,34,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,8,404.6165,0.4443,11.6145,49.8262,4.2057,0.0077,,,463.4727,0.8011,,0.6237,0.1203,0.946,0.0773
14057,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,33_36,34,35,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,8,404.6165,0.4443,11.6145,49.8262,4.2057,0.0077,,,463.4727,0.8011,,0.6237,0.1203,0.946,0.0773
14057,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,33_36,35,36,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,8,404.6165,0.4443,11.6145,49.8262,4.2057,0.0077,,,463.4727,0.8011,,0.6237,0.1203,0.946,0.0773
14058,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,36_39,36,37,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,8.1,410.7627,0.4487,11.9595,51.1852,4.4865,0.0082,,,472.4821,0.8163,0.0311,0.6674,,1.0145,0.0811
14058,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,36_39,37,38,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,8.1,410.7627,0.4487,11.9595,51.1852,4.4865,0.0082,,,472.4821,0.8163,0.0311,0.6674,,1.0145,0.0811
14058,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,36_39,38,39,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,8.1,410.7627,0.4487,11.9595,51.1852,4.4865,0.0082,,,472.4821,0.8163,0.0311,0.6674,,1.0145,0.0811
14059,SMB,Santa Monica Mound 863,Santa Monica mounds 863m orange mat,LC66,DR1249,LC66_DR1249,"full geochem, HS film",,background,39_42,39,40,861.4,134,33.78903333,-118.66795,0.88485033,0.00039,9821838.663,4329,8,411.5935,0.4492,12.053,51.1243,4.1503,0.0074,,,472.6949,0.8211,0.03,0.6626,0.1105,1.1056,0.0819
